Tanggal & Waktu,ID Struk,Tipe Penjualan,Nama Pelanggan,Nama Produk,Kategori,Jumlah Produk,Harga Produk,Metode Pembayaran
10-06-2024 13:02:40,YBMWF8RGLPVQB,dinein,YBMWF8RGLPVQB,Chicken Teriyaki,Teriyaki Rice,1,"27,500",non-tunai
10-06-2024 13:02:00,YBMWF8RGLPVB4,dinein,lt1,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
10-06-2024 13:02:00,YBMWF8RGLPVB4,dinein,lt1,Mineral Water,Non Coffee,1,"10,000",non-tunai
10-06-2024 12:59:55,8846HKWD979ZM,onlineorder,8846HKWD979ZM,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
10-06-2024 12:59:55,8846HKWD979ZM,onlineorder,8846HKWD979ZM,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
10-06-2024 12:42:33,WP9KCMKGLQ76D,onlineorder,WP9KCMKGLQ76D,Koyak coffee,Coffee,1,"18,000",non-tunai
10-06-2024 12:34:58,VPGDCZDLQVPGV,dinein,VPGDCZDLQVPGV,Mochachino - Ice,Coffee,1,"20,000",non-tunai
10-06-2024 12:34:16,6GBJ3WJG4NQW9,dinein,6GBJ3WJG4NQW9,Mochachino - Ice,Coffee,1,"20,000",non-tunai
10-06-2024 12:32:58,NL9GHR479JZ7B,dinein,NL9GHR479JZ7B,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
10-06-2024 12:31:25,WP9KCMKGLQ49P,dinein,WP9KCMKGLQ49P,Blackcurrant Tea,Non Coffee,1,"18,000",tunai
10-06-2024 12:31:25,WP9KCMKGLQ49P,dinein,WP9KCMKGLQ49P,Mango Sunrise,Signature drinks,2,"22,000",tunai
10-06-2024 12:28:08,7B4RFJN8MVRLY,dinein,lt 3,Mushroom Salt and Pepper,Light Meal,1,"25,000",tunai
10-06-2024 12:09:50,9Y47FR6JDBPWZ,dinein,lt2,Manual brew,Coffee,1,"20,000",tunai
10-06-2024 12:09:50,9Y47FR6JDBPWZ,dinein,lt2,Kampung Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"20,000",tunai
10-06-2024 12:09:50,9Y47FR6JDBPWZ,dinein,lt2,Mineral Water,Non Coffee,1,"10,000",tunai
10-06-2024 12:07:06,BMV8HGQ9B7PJ4,dinein,lt1,Cappuccino,Coffee,1,"20,000",non-tunai
10-06-2024 12:07:06,BMV8HGQ9B7PJ4,dinein,lt1,Manual Brew Seasonal,MANUAL BREW,1,"22,000",non-tunai
10-06-2024 11:51:58,4QBY2PZWKV4G4,dinein,22 sama,Hazelnut Machiato - Ice,Coffee,1,"22,000",non-tunai
10-06-2024 11:51:58,4QBY2PZWKV4G4,dinein,22 sama,Mineral Water,Non Coffee,1,"10,000",non-tunai
10-06-2024 11:39:02,4QBY2PZWKVMWB,dinein,zahra,Mineral Water,Non Coffee,1,"10,000",non-tunai
10-06-2024 11:39:02,4QBY2PZWKVMWB,dinein,zahra,Beef Mushroom,Teriyaki Rice,1,"35,000",non-tunai
10-06-2024 11:25:57,JGDR3GRV74J7P,takeaway,JGDR3GRV74J7P,Kopi susu diagram - Creamy,Coffee,1,"20,000",tunai
10-06-2024 11:06:39,P7WL2PJGL4W9L,onlineorder,P7WL2PJGL4W9L,Chicken Teriyaki,Teriyaki Rice,1,"27,500",non-tunai
10-06-2024 11:06:25,BMV8HGQ9B7JDV,onlineorder,BMV8HGQ9B7JDV,Chicken Katsu Curry,Curry,1,"35,000",non-tunai
10-06-2024 11:06:25,BMV8HGQ9B7JDV,onlineorder,BMV8HGQ9B7JDV,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
10-06-2024 11:06:25,BMV8HGQ9B7JDV,onlineorder,BMV8HGQ9B7JDV,Mushroom Salt and Pepper,Light Meal,1,"25,000",non-tunai
10-06-2024 11:06:08,7B4RFJN8MVBGN,onlineorder,7B4RFJN8MVBGN,Lamb Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"25,000",non-tunai
10-06-2024 11:05:53,GD6YSZWG4PDGJ,dinein,GD6YSZWG4PDGJ,Kampung Fried Rice - Sedang,Fried Rice & Noodle,1,"20,000",non-tunai
10-06-2024 11:05:53,GD6YSZWG4PDGJ,dinein,GD6YSZWG4PDGJ,Mineral Water,Non Coffee,1,"10,000",non-tunai
10-06-2024 10:42:10,BMV8HGQ9BRBQR,onlineorder,BMV8HGQ9BRBQR,Fettuccine Carbonara,Spaghetti,1,"30,000",non-tunai
10-06-2024 10:42:10,BMV8HGQ9BRBQR,onlineorder,BMV8HGQ9BRBQR,Oglio Olio - Oglio Olio Beef,Spaghetti,1,"25,000",non-tunai
10-06-2024 10:41:47,4QBY2PZWK8KMM,onlineorder,4QBY2PZWK8KMM,Kopi susu diagram - Strong,Coffee,1,"20,000",non-tunai
10-06-2024 10:41:47,4QBY2PZWK8KMM,onlineorder,4QBY2PZWK8KMM,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
10-06-2024 10:41:35,D84KHVY84G4W7,onlineorder,D84KHVY84G4W7,Kopi susu diagram - Strong,Coffee,1,"20,000",non-tunai
10-06-2024 10:41:35,D84KHVY84G4W7,onlineorder,D84KHVY84G4W7,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
10-06-2024 10:41:25,P7WL2PJGLNLRK,onlineorder,P7WL2PJGLNLRK,Fettuccine Carbonara,Spaghetti,1,"30,000",non-tunai
10-06-2024 10:41:25,P7WL2PJGLNLRK,onlineorder,P7WL2PJGLNLRK,Cappuccino,Coffee,1,"20,000",non-tunai
10-06-2024 10:41:14,7B4RFJN8MZMLP,onlineorder,7B4RFJN8MZMLP,Lamb Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"25,000",non-tunai
10-06-2024 10:30:15,L6K7CLZ9Y46DM,dinein,L6K7CLZ9Y46DM,Blackcurrant Tea,Non Coffee,1,"18,000",tunai
10-06-2024 10:30:15,L6K7CLZ9Y46DM,dinein,L6K7CLZ9Y46DM,Creamy cherry,Non Coffee,1,"20,000",tunai
10-06-2024 10:01:17,KLQ6HDG6RVZYW,dinein,KLQ6HDG6RVZYW,Chicken Katsu Curry,Curry,1,"35,000",non-tunai
10-06-2024 10:01:17,KLQ6HDG6RVZYW,dinein,KLQ6HDG6RVZYW,Red velvet,Non Coffee,1,"18,000",non-tunai
10-06-2024 09:44:06,9Y47FR6JDZZYQ,dinein,bawah,Caramel Machiato - Ice,Coffee,1,"22,000",non-tunai
10-06-2024 09:44:06,9Y47FR6JDZZYQ,dinein,bawah,Kampung Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
09-06-2024 23:29:40,NL9GHR479B7YW,onlineorder,NL9GHR479B7YW,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
09-06-2024 23:29:40,NL9GHR479B7YW,onlineorder,NL9GHR479B7YW,Banana Cinnamon French Toast,Light Meal,1,"25,000",non-tunai
09-06-2024 23:17:47,BMV8HGQ9BYMNG,takeaway,BMV8HGQ9BYMNG,Manual Brew Seasonal,MANUAL BREW,1,"22,000",non-tunai
09-06-2024 22:45:39,VPGDCZDLQMVLL,onlineorder,VPGDCZDLQMVLL,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
09-06-2024 22:45:39,VPGDCZDLQMVLL,onlineorder,VPGDCZDLQMVLL,Sandwich,Light Meal,1,"28,000",non-tunai
09-06-2024 22:45:29,7B4RFJN8MLV8N,onlineorder,7B4RFJN8MLV8N,Mozarella Stick,Light Meal,1,"25,000",non-tunai
09-06-2024 22:45:29,7B4RFJN8MLV8N,onlineorder,7B4RFJN8MLV8N,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
09-06-2024 22:45:03,RQ7Z278M4NLP7,takeaway,RQ7Z278M4NLP7,Mie Tek-Tek - Rebus,Fried Rice & Noodle,1,"22,000",tunai
09-06-2024 21:53:22,GD6YSZWG4YZ66,dinein,Lantai 2,Choco Croissant,Croissant,1,"24,000",non-tunai
09-06-2024 21:52:18,JGDR3GRV7JGVK,dinein,Lantai 2,Manual Brew Seasonal,MANUAL BREW,1,"22,000",non-tunai
09-06-2024 21:50:22,WP9KCMKGL8MJZ,onlineorder,WP9KCMKGL8MJZ,Lamb Fried Rice - Pedas,Fried Rice & Noodle,1,"25,000",non-tunai
09-06-2024 21:50:15,7B4RFJN8MLJ6R,dinein,7B4RFJN8MLJ6R,FREE Three moist Ice Cream,MENU KHUSUS,1,0,tunai
09-06-2024 21:49:47,P7WL2PJGLVPNR,dinein,Lt 2,Red velvet,Non Coffee,1,"18,000",non-tunai
09-06-2024 21:49:47,P7WL2PJGLVPNR,dinein,Lt 2,Chocolate - Ice,Non Coffee,1,"18,000",non-tunai
09-06-2024 21:49:47,P7WL2PJGLVPNR,dinein,Lt 2,Lemon Tea,Tea,1,"18,000",non-tunai
09-06-2024 21:49:47,P7WL2PJGLVPNR,dinein,Lt 2,Blackcurrant Tea,Non Coffee,1,"18,000",non-tunai
09-06-2024 21:37:29,7B4RFJN8MWQDN,dinein,Lt 2,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
09-06-2024 21:37:29,7B4RFJN8MWQDN,dinein,Lt 2,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
09-06-2024 21:36:53,GD6YSZWG4K6JP,onlineorder,GD6YSZWG4K6JP,Apple cinamon French Toast,Light Meal,1,"27,500",non-tunai
09-06-2024 21:36:53,GD6YSZWG4K6JP,onlineorder,GD6YSZWG4K6JP,Fettuccine Carbonara,Spaghetti,1,"30,000",non-tunai
09-06-2024 21:36:43,BMV8HGQ9BVDPG,onlineorder,BMV8HGQ9BVDPG,Fettuccine Carbonara,Spaghetti,1,"30,000",non-tunai
09-06-2024 21:36:43,BMV8HGQ9BVDPG,onlineorder,BMV8HGQ9BVDPG,Spagetti Pesto Smoked Beef,Spaghetti,1,"27,500",non-tunai
09-06-2024 21:36:35,WP9KCMKGLNBQV,onlineorder,WP9KCMKGLNBQV,Chicken Black pepper,Teriyaki Rice,1,"27,500",non-tunai
09-06-2024 21:35:37,NL9GHR479KQ4G,dinein,Lt 2,Hazelnut Machiato - Ice,Coffee,2,"22,000",non-tunai
09-06-2024 21:35:37,NL9GHR479KQ4G,dinein,Lt 2,Caramel Machiato - Hot,Coffee,1,"22,000",non-tunai
09-06-2024 21:34:12,9Y47FR6JDQLRZ,takeaway,9Y47FR6JDQLRZ,Kopi susu diagram - Creamy,Coffee,2,"20,000",non-tunai
09-06-2024 21:22:23,D84KHVY84M4Q4,dinein,D84KHVY84M4Q4,Gelato 2 scoops - Hojicha Green Fusion - Coffee & Crumble,GELATO,1,"35,000",non-tunai
09-06-2024 21:01:35,M8GQHGKM689RR,dinein,lt2,Mie Desain Grafis,MEE TIME,1,"17,000",tunai
09-06-2024 20:40:40,NL9GHR479KGQ9,dinein,lt2 Rian,Chicken Katsu Curry,Curry,1,"35,000",tunai
09-06-2024 20:40:40,NL9GHR479KGQ9,dinein,lt2 Rian,Tea - Ice,Tea,5,"10,000",tunai
09-06-2024 20:40:40,NL9GHR479KGQ9,dinein,lt2 Rian,Red velvet,Non Coffee,2,"18,000",tunai
09-06-2024 20:40:40,NL9GHR479KGQ9,dinein,lt2 Rian,Sweet Toast Bomb Coklat,Dessert,1,"17,000",tunai
09-06-2024 20:40:40,NL9GHR479KGQ9,dinein,lt2 Rian,Mie Desain Grafis,MEE TIME,1,"17,000",tunai
09-06-2024 20:40:40,NL9GHR479KGQ9,dinein,lt2 Rian,Caracao bliss,Fresh fruity,1,"22,000",tunai
09-06-2024 20:40:40,NL9GHR479KGQ9,dinein,lt2 Rian,Banana Cinnamon French Toast,Light Meal,1,"25,000",tunai
09-06-2024 20:40:40,NL9GHR479KGQ9,dinein,lt2 Rian,Banana Latte - Ice,Non Coffee,1,"18,000",tunai
09-06-2024 20:37:04,M8GQHGKM68VVP,dinein,lt2,Caramel Machiato - Ice,Coffee,1,"22,000",tunai
09-06-2024 20:37:04,M8GQHGKM68VVP,dinein,lt2,Mango Yuogi,Signature drinks,1,"20,000",tunai
09-06-2024 20:37:04,M8GQHGKM68VVP,dinein,lt2,Ice Cream,Additional,1,"5,000",tunai
09-06-2024 20:35:40,L6K7CLZ9Y7DK9,dinein,lt2,Coffee Latte - Ice,Coffee,1,"20,000",tunai
09-06-2024 20:35:40,L6K7CLZ9Y7DK9,dinein,lt2,Gelato 2 scoops - Integrity Berry & cheese - Coffee & Crumble,GELATO,1,"35,000",tunai
09-06-2024 20:34:03,D84KHVY84MNVB,dinein,lt2,Maranggo bliss,Fresh fruity,1,"22,000",non-tunai
09-06-2024 20:34:03,D84KHVY84MNVB,dinein,lt2,Mie Kalkulus,MEE TIME,1,"16,000",non-tunai
09-06-2024 20:32:09,9Y47FR6JDQB9M,dinein,atas,Salted caramel coffee,Coffee,1,"24,000",non-tunai
09-06-2024 20:32:09,9Y47FR6JDQB9M,dinein,atas,Cheese Croissant,Croissant,1,"24,000",non-tunai
09-06-2024 20:18:52,P7WL2PJGLK6G7,onlineorder,P7WL2PJGLK6G7,Beef Teriyaki,Teriyaki Rice,1,"35,000",non-tunai
09-06-2024 20:16:05,9Y47FR6JDQW6Q,dinein,lt2,Banana Cinnamon French Toast,Light Meal,1,"25,000",non-tunai
09-06-2024 20:16:05,9Y47FR6JDQW6Q,dinein,lt2,Caramel Machiato - Ice,Coffee,1,"22,000",non-tunai
09-06-2024 20:16:05,9Y47FR6JDQW6Q,dinein,lt2,Jopel bliss,Fresh fruity,1,"22,000",non-tunai
09-06-2024 20:12:18,7B4RFJN8MWNYY,dinein,7B4RFJN8MWNYY,Gelato 1 scoop - Integrity Berry & cheese,GELATO,1,"20,000",non-tunai
09-06-2024 20:11:27,L6K7CLZ9Y7ZM7,dinein,lt2,Apple blossom,Mocktail,1,"22,000",non-tunai
09-06-2024 20:11:27,L6K7CLZ9Y7ZM7,dinein,lt2,Mineral Water,Non Coffee,1,"10,000",non-tunai
09-06-2024 20:11:27,L6K7CLZ9Y7ZM7,dinein,lt2,Gelato 2 scoops - Mascarpone Pistacheese - Integrity Berry & cheese,GELATO,1,"35,000",non-tunai
09-06-2024 19:59:53,KLQ6HDG6RYN4Z,dinein,DUWU. lantai 2,Espresso,Coffee,1,"18,000",non-tunai
09-06-2024 19:59:45,6GBJ3WJG4PLYL,dinein,"Lt 2 ,,HARIS",Chicken Katsu Curry,Curry,1,"35,000",non-tunai
09-06-2024 19:59:45,6GBJ3WJG4PLYL,dinein,"Lt 2 ,,HARIS",Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
09-06-2024 19:59:45,6GBJ3WJG4PLYL,dinein,"Lt 2 ,,HARIS",Mineral Water,Non Coffee,2,"10,000",non-tunai
09-06-2024 19:59:45,6GBJ3WJG4PLYL,dinein,"Lt 2 ,,HARIS",Choco Hazelnut,Non Coffee,1,"20,000",non-tunai
09-06-2024 19:45:54,7B4RFJN8MWW8Q,dinein,lt2,Coffee Latte - Ice,Coffee,1,"20,000",non-tunai
09-06-2024 19:45:54,7B4RFJN8MWW8Q,dinein,lt2,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
09-06-2024 19:45:54,7B4RFJN8MWW8Q,dinein,lt2,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
09-06-2024 19:41:59,M8GQHGKM688JM,dinein,lt2,Beef Katsu Curry,Curry,1,"45,000",non-tunai
09-06-2024 19:41:59,M8GQHGKM688JM,dinein,lt2,Lamb Fried Rice - Pedas,Fried Rice & Noodle,1,"25,000",non-tunai
09-06-2024 19:41:59,M8GQHGKM688JM,dinein,lt2,Apple blossom,Mocktail,1,"22,000",non-tunai
09-06-2024 19:41:59,M8GQHGKM688JM,dinein,lt2,Mineral Water,Non Coffee,2,"10,000",non-tunai
09-06-2024 19:39:50,RQ7Z278M467GQ,dinein,lt2,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
09-06-2024 19:39:50,RQ7Z278M467GQ,dinein,lt2,French Fries,Light Meal,1,"17,000",non-tunai
09-06-2024 19:36:03,P7WL2PJGLKP6R,dinein,lt2,Kampung Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
09-06-2024 19:36:03,P7WL2PJGLKP6R,dinein,lt2,Mango Tea,Tea,1,"18,000",non-tunai
09-06-2024 19:34:20,GD6YSZWG4KZZG,dinein,GD6YSZWG4KZZG,Diagram Banana split,Dessert,1,"20,000",non-tunai
09-06-2024 19:34:20,GD6YSZWG4KZZG,dinein,GD6YSZWG4KZZG,Caramel Machiato - Ice,Coffee,1,"22,000",non-tunai
09-06-2024 19:33:27,YBMWF8RGLM9D8,dinein,lt2,Koyak coffee,Coffee,1,"18,000",non-tunai
09-06-2024 19:33:27,YBMWF8RGLM9D8,dinein,lt2,Banana Cinnamon French Toast,Light Meal,1,"25,000",non-tunai
09-06-2024 19:29:22,ZVLYFRMWBKN8R,takeaway,ZVLYFRMWBKN8R,Mineral Water,Non Coffee,1,"10,000",tunai
09-06-2024 19:23:34,ZVLYFRMWBRLMB,dinein,lt2,Chicken Steak,Steak,1,"35,000",tunai
09-06-2024 19:23:34,ZVLYFRMWBRLMB,dinein,lt2,Banana Cinnamon French Toast,Light Meal,1,"25,000",tunai
09-06-2024 19:23:34,ZVLYFRMWBRLMB,dinein,lt2,Honey ginger with lemongrass,Coffee,1,"22,000",tunai
09-06-2024 19:23:34,ZVLYFRMWBRLMB,dinein,lt2,Coffee Latte - Ice,Coffee,1,"20,000",tunai
09-06-2024 19:17:47,ZVLYFRMWBRQVZ,dinein,bwh ,Kampung Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
09-06-2024 19:15:21,YBMWF8RGL8VKY,dinein,lt2,Paket Chicken Teriyaki + lychee tea,MENU PAKET,1,"45,000",non-tunai
09-06-2024 19:14:31,M8GQHGKM6G4GW,dinein,lt2,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
09-06-2024 19:14:31,M8GQHGKM6G4GW,dinein,lt2,Choco Hazelnut,Non Coffee,1,"20,000",non-tunai
09-06-2024 19:12:53,VPGDCZDLQZQQV,dinein,lt2,Mie Statistika Bisnis,MEE TIME,1,"20,000",non-tunai
09-06-2024 19:12:53,VPGDCZDLQZQQV,dinein,lt2,Mie Manajemen Resiko,MEE TIME,1,"18,000",non-tunai
09-06-2024 19:12:53,VPGDCZDLQZQQV,dinein,lt2,Mineral Water,Non Coffee,1,"10,000",non-tunai
09-06-2024 19:10:15,VPGDCZDLQZQ97,dinein,lt2,Red velvet,Non Coffee,1,"18,000",non-tunai
09-06-2024 19:09:30,QDLVSLGRQLQGP,dinein,lt2,Sirloin Steak - French Fries - Mushroom - Well Done,Steak,1,"49,000",non-tunai
09-06-2024 19:09:30,QDLVSLGRQLQGP,dinein,lt2,Mie Statistika Bisnis,MEE TIME,1,"20,000",non-tunai
09-06-2024 19:09:30,QDLVSLGRQLQGP,dinein,lt2,Curry Mee,MEE TIME,1,"25,000",non-tunai
09-06-2024 19:09:30,QDLVSLGRQLQGP,dinein,lt2,Mineral Water,Non Coffee,1,"10,000",non-tunai
09-06-2024 19:09:30,QDLVSLGRQLQGP,dinein,lt2,Salted caramel coffee,Coffee,1,"24,000",non-tunai
09-06-2024 19:06:32,6GBJ3WJG4WGRD,dinein,lantai 2,Fettuccine Carbonara,Spaghetti,1,"30,000",non-tunai
09-06-2024 19:06:32,6GBJ3WJG4WGRD,dinein,lantai 2,Mango Tea,Tea,1,"18,000",non-tunai
09-06-2024 19:06:32,6GBJ3WJG4WGRD,dinein,lantai 2,Maranggo bliss,Fresh fruity,1,"22,000",non-tunai
09-06-2024 19:06:32,6GBJ3WJG4WGRD,dinein,lantai 2,Mushroom Salt and Pepper,Light Meal,1,"25,000",non-tunai
09-06-2024 19:01:11,RQ7Z278M47MNY,onlineorder,RQ7Z278M47MNY,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
09-06-2024 19:01:11,RQ7Z278M47MNY,onlineorder,RQ7Z278M47MNY,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
09-06-2024 19:01:11,RQ7Z278M47MNY,onlineorder,RQ7Z278M47MNY,Chicken Katsu Curry,Curry,1,"35,000",non-tunai
09-06-2024 18:55:44,JGDR3GRV7GWKQ,dinein,Lt 2,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
09-06-2024 18:55:44,JGDR3GRV7GWKQ,dinein,Lt 2,Tea - Ice,Tea,1,"10,000",non-tunai
09-06-2024 18:53:10,7B4RFJN8MJ4QZ,dinein,roftof,Dory butter rice with mushroom sauce,Teriyaki Rice,1,"30,000",non-tunai
09-06-2024 18:53:10,7B4RFJN8MJ4QZ,dinein,roftof,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
09-06-2024 18:46:42,L6K7CLZ9YLMQP,dinein,Lt 2,Vietnam drip,Coffee,1,"20,000",non-tunai
09-06-2024 18:46:42,L6K7CLZ9YLMQP,dinein,Lt 2,Chocolate - Ice,Non Coffee,1,"18,000",non-tunai
09-06-2024 18:44:18,NL9GHR479RZPJ,dinein,Lt 2,Cordon Bleu,Steak,1,"42,000",non-tunai
09-06-2024 18:44:18,NL9GHR479RZPJ,dinein,Lt 2,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
09-06-2024 18:41:34,VPGDCZDLQZ4GJ,dinein,roftof,Beef Teriyaki,Teriyaki Rice,1,"35,000",non-tunai
09-06-2024 18:41:34,VPGDCZDLQZ4GJ,dinein,roftof,Mineral Water,Non Coffee,1,"10,000",non-tunai
09-06-2024 18:35:41,JGDR3GRV7G6RM,dinein,Lt 2,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
09-06-2024 18:34:43,KLQ6HDG6RDKNJ,dinein,Lt 2,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
09-06-2024 18:30:10,ZVLYFRMWBRYDM,takeaway,ZVLYFRMWBRYDM,Kopi susu diagram - Strong,Coffee,1,"20,000",non-tunai
09-06-2024 18:26:58,7B4RFJN8MJPBD,dinein,7B4RFJN8MJPBD,Kopi susu diagram - Strong,Coffee,1,"20,000",non-tunai
09-06-2024 18:24:32,8846HKWD9KG87,dinein,Lt 2,Kopi susu diagram - Creamy,Coffee,2,"20,000",non-tunai
09-06-2024 18:24:04,VPGDCZDLQZ9NZ,onlineorder,VPGDCZDLQZ9NZ,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
09-06-2024 18:23:51,8846HKWD9KGMV,onlineorder,8846HKWD9KGMV,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
09-06-2024 18:19:05,YBMWF8RGL8PGL,dinein,Lt 2,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
09-06-2024 18:19:05,YBMWF8RGL8PGL,dinein,Lt 2,Banana Diagram,Signature drinks,1,"22,000",non-tunai
09-06-2024 18:19:05,YBMWF8RGL8PGL,dinein,Lt 2,Mineral Water,Non Coffee,1,"10,000",non-tunai
09-06-2024 18:19:05,YBMWF8RGL8PGL,dinein,Lt 2,Mie Statistika Bisnis,MEE TIME,1,"20,000",non-tunai
09-06-2024 18:11:51,NL9GHR479RY6J,dinein,bawah,Honey ginger with lemongrass,Coffee,1,"22,000",non-tunai
09-06-2024 17:44:18,VPGDCZDLQZGJQ,dinein,SOFA BAWAH,Banana Latte - Ice,Non Coffee,1,"18,000",non-tunai
09-06-2024 17:44:18,VPGDCZDLQZGJQ,dinein,SOFA BAWAH,Choco Hazelnut,Non Coffee,1,"20,000",non-tunai
09-06-2024 17:42:24,KLQ6HDG6RDNGM,dinein,Lt 2,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
09-06-2024 17:42:24,KLQ6HDG6RDNGM,dinein,Lt 2,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
09-06-2024 17:41:30,QDLVSLGRQLNNK,dinein,Lantai 2 ,Lamb Fried Rice - Pedas,Fried Rice & Noodle,1,"25,000",non-tunai
09-06-2024 17:41:30,QDLVSLGRQLNNK,dinein,Lantai 2 ,Tea - Hot,Tea,1,"10,000",non-tunai
09-06-2024 17:40:12,GD6YSZWG4ZLDP,dinein,Lt 2,Jelly Spanish Latte,Coffee,1,"22,000",non-tunai
09-06-2024 17:39:31,JGDR3GRV7GJW7,dinein,Lantai 2,Mango Yuogi,Signature drinks,1,"20,000",non-tunai
09-06-2024 17:36:13,7B4RFJN8MJLZW,dinein,Lt 2,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
09-06-2024 17:36:13,7B4RFJN8MJLZW,dinein,Lt 2,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
09-06-2024 17:34:58,D84KHVY84VLLM,dinein,Lt 1,Beef Katsu Curry,Curry,1,"45,000",non-tunai
09-06-2024 17:34:58,D84KHVY84VLLM,dinein,Lt 1,Beef Teriyaki,Teriyaki Rice,1,"35,000",non-tunai
09-06-2024 17:34:58,D84KHVY84VLLM,dinein,Lt 1,Lychee Tea,Tea,1,"20,000",non-tunai
09-06-2024 17:34:58,D84KHVY84VLLM,dinein,Lt 1,Mineral Water,Non Coffee,1,"10,000",non-tunai
09-06-2024 17:34:58,D84KHVY84VLLM,dinein,Lt 1,Chocolate Pancake,Dessert,1,"17,000",non-tunai
09-06-2024 17:25:16,6GBJ3WJG4WW9D,onlineorder,6GBJ3WJG4WW9D,Blooming Sausage,Light Meal,1,"35,000",non-tunai
09-06-2024 17:25:16,6GBJ3WJG4WW9D,onlineorder,6GBJ3WJG4WW9D,Oglio Olio - Oglio Olio Tuna,Spaghetti,1,"27,500",non-tunai
09-06-2024 17:25:07,YBMWF8RGL88WK,onlineorder,YBMWF8RGL88WK,Mozarella Stick,Light Meal,1,"25,000",non-tunai
09-06-2024 17:25:07,YBMWF8RGL88WK,onlineorder,YBMWF8RGL88WK,Mushroom Salt and Pepper,Light Meal,1,"25,000",non-tunai
09-06-2024 17:24:58,7B4RFJN8MJJ48,onlineorder,7B4RFJN8MJJ48,Americano,Coffee,1,"18,000",non-tunai
09-06-2024 17:24:58,7B4RFJN8MJJ48,onlineorder,7B4RFJN8MJJ48,Coffee Latte - Ice,Coffee,1,"20,000",non-tunai
09-06-2024 17:24:49,ZVLYFRMWBRRZ8,onlineorder,ZVLYFRMWBRRZ8,Lamb Fried Rice - Pedas,Fried Rice & Noodle,1,"25,000",non-tunai
09-06-2024 17:24:49,ZVLYFRMWBRRZ8,onlineorder,ZVLYFRMWBRRZ8,Caracao bliss,Fresh fruity,1,"22,000",non-tunai
09-06-2024 17:24:49,ZVLYFRMWBRRZ8,onlineorder,ZVLYFRMWBRRZ8,Caramel Machiato - Ice,Coffee,1,"22,000",non-tunai
09-06-2024 17:24:39,QDLVSLGRQLLYQ,onlineorder,QDLVSLGRQLLYQ,Lamb Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"25,000",non-tunai
09-06-2024 17:24:39,QDLVSLGRQLLYQ,onlineorder,QDLVSLGRQLLYQ,Kopi susu diagram - Strong,Coffee,1,"20,000",non-tunai
09-06-2024 17:21:13,RQ7Z278M477NY,dinein,Lt 2,Spaghetti Bolognese,Spaghetti,1,"30,000",non-tunai
09-06-2024 17:21:13,RQ7Z278M477NY,dinein,Lt 2,Hazelnut Machiato - Ice,Coffee,1,"22,000",non-tunai
09-06-2024 17:17:59,L6K7CLZ9YLNPJ,dinein,lt2,Caramel Machiato - Ice,Coffee,1,"22,000",non-tunai
09-06-2024 17:17:59,L6K7CLZ9YLNPJ,dinein,lt2,Mineral Water,Non Coffee,1,"10,000",non-tunai
